state,value,model,base_model,residual_kind,metric,direction,param__colsample_bytree,param__early_stopping_rounds,param__learning_rate,param__max_depth,param__min_child_weight,param__monotone_constraints,param__n_estimators,param__n_jobs,param__reg_alpha,param__subsample,param__tree_method,param__bootstrap,param__max_features,param__max_samples,param__min_samples_leaf,param__min_samples_split,param__kernel,param__C,param__gamma,param__epsilon,param__activation,param__dropout,param__loss,param__momentum,param__n_layers,param__optimizer,param__units_layer_1,param__units_layer_2,param__units_layer_3,param__units_layer_4,param__use_batchnorm,param__weight_decay,param__attn_dropout,param__batch_size,param__epochs,param__ff_dropout,param__input_dim,param__n_blocks,param__n_heads,param__patience,param__svr_C,param__svr_epsilon,param__svr_tol,param__lambda_sparse,param__mask_type,param__max_epochs,param__n_a,param__n_d,param__n_steps,param__num_workers,param__verbose,param__virtual_batch_size
COMPLETE,1105.55968911761,BaggingSVR,BaggingSVR,None,mae,minimize,,,,,,,10.087366660838931,-1.08493103065035,,,,,,0.5670031951704348,,,,,,,,,,,,,,,,,,,,,,,,,,,9.167706808017682,0.01803378923707779,0.0011070520929627144,,,,,,,,,
COMPLETE,1007.6179445161966,BaggingSVR,BaggingSVR,None,mae,minimize,,,,,,,12.75724205755341,-0.946679193006325,,,,,,0.44486681365717984,,,,,,,,,,,,,,,,,,,,,,,,,,,10.998639152488575,0.019211790737251277,0.0010554783057791924,,,,,,,,,
COMPLETE,1099.660996365571,BaggingSVR,BaggingSVR,None,mae,minimize,,,,,,,11.535649771828105,-0.9594955071984681,,,,,,0.49182488085067294,,,,,,,,,,,,,,,,,,,,,,,,,,,8.493204730290259,0.016730647281619177,0.0012552019287191095,,,,,,,,,
COMPLETE,1096.8605465672058,BaggingSVR,BaggingSVR,None,mae,minimize,,,,,,,9.377392115364229,-1.1237075403650796,,,,,,0.46551029783899317,,,,,,,,,,,,,,,,,,,,,,,,,,,9.792721827144295,0.019947292419333452,0.0012008863245684565,,,,,,,,,
COMPLETE,1179.5255608021496,BaggingSVR,BaggingSVR,None,mae,minimize,,,,,,,11.132996186088642,-0.986651479059625,,,,,,0.5666016822390947,,,,,,,,,,,,,,,,,,,,,,,,,,,11.563886491895929,0.019491182811091676,0.001044939325164117,,,,,,,,,
COMPLETE,1204.3360977348964,BaggingSVR,BaggingSVR,None,mae,minimize,,,,,,,8.470013213142881,-0.875550328931313,,,,,,0.5595814709150122,,,,,,,,,,,,,,,,,,,,,,,,,,,9.189909950175121,0.01929164535744529,0.0012128574964471236,,,,,,,,,
COMPLETE,1151.9538556691368,BaggingSVR,BaggingSVR,None,mae,minimize,,,,,,,9.780983394924903,-0.8793954004750356,,,,,,0.5285483597394527,,,,,,,,,,,,,,,,,,,,,,,,,,,11.253141460804565,0.018177517423849793,0.001260048070806305,,,,,,,,,
COMPLETE,1030.1413820635748,BaggingSVR,BaggingSVR,None,mae,minimize,,,,,,,9.60204833302996,-1.0801009576752731,,,,,,0.4346358931937472,,,,,,,,,,,,,,,,,,,,,,,,,,,11.13200112960045,0.018965487043781072,0.0010698329106715633,,,,,,,,,
COMPLETE,1163.7138304363193,BaggingSVR,BaggingSVR,None,mae,minimize,,,,,,,8.77224094145519,-0.964959317672889,,,,,,0.5155881320114897,,,,,,,,,,,,,,,,,,,,,,,,,,,10.279444725153565,0.01998427512905116,0.0011146020880966365,,,,,,,,,
COMPLETE,1114.904197729299,BaggingSVR,BaggingSVR,None,mae,minimize,,,,,,,11.291812571195827,-0.8631209856714632,,,,,,0.48268537957755675,,,,,,,,,,,,,,,,,,,,,,,,,,,9.394548500624714,0.013976249205829568,0.0010744890891239646,,,,,,,,,
COMPLETE,1149.5672420215694,BaggingSVR,BaggingSVR,None,mae,minimize,,,,,,,10.723320501905851,-1.039070368294281,,,,,,0.44747004257872397,,,,,,,,,,,,,,,,,,,,,,,,,,,12.722532059210089,0.017843955715499234,0.0012050237734664924,,,,,,,,,
COMPLETE,1081.3157486977445,BaggingSVR,BaggingSVR,None,mae,minimize,,,,,,,10.968787277627273,-0.9577991465294233,,,,,,0.5032577105852603,,,,,,,,,,,,,,,,,,,,,,,,,,,9.797481830798258,0.020234451845510402,0.0011566773998925796,,,,,,,,,
COMPLETE,980.3021414154523,BaggingSVR,BaggingSVR,None,mae,minimize,,,,,,,10.018906713974578,-1.092742536930437,,,,,,0.46534290177555293,,,,,,,,,,,,,,,,,,,,,,,,,,,9.240602626751997,0.019541296745311222,0.0012339569577476319,,,,,,,,,
COMPLETE,1114.4312411424796,BaggingSVR,BaggingSVR,None,mae,minimize,,,,,,,10.44839568871181,-1.0849152478174562,,,,,,0.5124161530003976,,,,,,,,,,,,,,,,,,,,,,,,,,,8.760239488302785,0.01715839305595914,0.0010895865685245064,,,,,,,,,
COMPLETE,1098.6492832364956,TabNet,TabNet,None,mae,minimize,,,0.013151874704339232,,,,,,,,,,,,,,,,1.0471672895764463,,,,,,,,,,,,,,,299.6543176955051,,,,,,10.057042625187378,,,,5.4078454627556195e-05,entmax,49.58440283336309,26.64359430219941,32.81692400198221,3.005546066883775,0.0,0.0,69.60954434819844
COMPLETE,1019.1250337087333,TabNet,TabNet,None,mae,minimize,,,0.015243209482881027,,,,,,,,,,,,,,,,0.8945329629639689,,,,,,,,,,,,,,,236.04645757421602,,,,,,8.054011493204662,,,,5.6383307106384525e-05,entmax,47.13267731666188,21.855227527413636,39.8103246153091,3.028839569540838,0.0,0.0,54.69720146353705
COMPLETE,979.4416795118328,TabNet,TabNet,None,mae,minimize,,,0.015448394213080795,,,,,,,,,,,,,,,,1.106392193461538,,,,,,,,,,,,,,,253.84938019491304,,,,,,9.437936684532769,,,,5.368942695086903e-05,entmax,52.00401076213771,24.79184533038426,40.356463981219015,2.6830862349181475,0.0,0.0,79.00295478449875
COMPLETE,1155.7220743930507,TabNet,TabNet,None,mae,minimize,,,0.013538055606783133,,,,,,,,,,,,,,,,1.214134421922957,,,,,,,,,,,,,,,265.16285372173746,,,,,,11.036829329816072,,,,6.28692310063976e-05,entmax,64.51516871591207,27.81099391539599,34.53406413568544,2.7004550378278616,0.0,0.0,64.50683967206353
COMPLETE,1175.410275340128,TabNet,TabNet,None,mae,minimize,,,0.015331636879937986,,,,,,,,,,,,,,,,1.2471887062249631,,,,,,,,,,,,,,,278.7510263373332,,,,,,8.5447187756418,,,,5.5929517397161396e-05,entmax,48.180914191087865,21.770498792490994,36.09964291457673,2.95686850133183,0.0,0.0,59.54788991797588
COMPLETE,1014.2745966251573,TabNet,TabNet,None,mae,minimize,,,0.013436608564889669,,,,,,,,,,,,,,,,0.8370775367551263,,,,,,,,,,,,,,,255.2764187910457,,,,,,10.17218756633548,,,,5.658193801254064e-05,entmax,40.38992868092235,24.344282846761637,40.56868410323429,3.5835773007190515,0.0,0.0,47.498131012049775
COMPLETE,1107.6824203755814,TabNet,TabNet,None,mae,minimize,,,0.015756075126677992,,,,,,,,,,,,,,,,1.081200356351946,,,,,,,,,,,,,,,254.7595441176808,,,,,,11.337190469437651,,,,5.005346317909046e-05,entmax,45.116842794029694,25.69295299306263,41.55270390796904,3.4207106336302893,0.0,0.0,63.51865145575934
COMPLETE,1014.6868987630198,TabNet,TabNet,None,mae,minimize,,,0.01607278895426876,,,,,,,,,,,,,,,,1.044848566235768,,,,,,,,,,,,,,,266.12711673052723,,,,,,9.594517569700686,,,,5.445448504717322e-05,entmax,49.84634085706119,24.761357915724165,46.05457075547933,3.1688470697509357,0.0,0.0,77.57798929312756
COMPLETE,966.5306944583285,TabNet,TabNet,None,mae,minimize,,,0.01471632477815932,,,,,,,,,,,,,,,,1.2467689136570779,,,,,,,,,,,,,,,260.8679079751836,,,,,,11.427141811618897,,,,5.7962964554163014e-05,entmax,41.401851207979256,27.62746341768446,38.10716869097069,2.7141045038575498,0.0,0.0,61.666491757009574
COMPLETE,1124.800087280035,TabNet,TabNet,None,mae,minimize,,,0.013684106756650664,,,,,,,,,,,,,,,,1.04572314372914,,,,,,,,,,,,,,,259.03257303173484,,,,,,9.433032894979686,,,,5.4973981933250636e-05,entmax,45.055053893362945,25.326109051400486,38.4221882754747,2.9922949740870317,0.0,0.0,60.24137908483153
COMPLETE,1059.0141162624113,TabNet,TabNet,None,mae,minimize,,,0.01441443550582905,,,,,,,,,,,,,,,,1.2495671001766635,,,,,,,,,,,,,,,261.0543730543926,,,,,,11.668574673618622,,,,5.876178268348607e-05,entmax,46.83711727180398,19.730382101114948,37.30742078565806,2.670479246697762,0.0,0.0,54.7025358780899
COMPLETE,1080.400468234936,TabNet,TabNet,None,mae,minimize,,,0.013434528823998815,,,,,,,,,,,,,,,,1.2354310360102934,,,,,,,,,,,,,,,244.71503889696567,,,,,,9.95103818089925,,,,4.43144424391821e-05,entmax,53.804976919028704,20.23305934374917,42.29515288596873,2.800394422978344,0.0,0.0,67.83234865716665
COMPLETE,1101.905776413334,TabNet,TabNet,None,mae,minimize,,,0.013624376951566783,,,,,,,,,,,,,,,,1.039938853609285,,,,,,,,,,,,,,,224.3553479879101,,,,,,10.525650812688452,,,,4.5721379953906396e-05,entmax,39.30595807657388,29.611717445925215,39.894719200540266,3.159917850174529,0.0,0.0,69.99189209280807
COMPLETE,1091.7374292515258,TabNet,TabNet,None,mae,minimize,,,0.01498538408732133,,,,,,,,,,,,,,,,1.0304148988839998,,,,,,,,,,,,,,,281.99512051412216,,,,,,11.049984711915219,,,,5.664981944411235e-05,entmax,44.12424271416244,19.608439737150285,38.80407142943781,2.911403315198205,0.0,0.0,68.20617188100557
COMPLETE,1158.7244696534683,TabNet,TabNet,None,mae,minimize,,,0.01512227376604622,,,,,,,,,,,,,,,,1.1164518524557778,,,,,,,,,,,,,,,253.9540527815198,,,,,,11.45231220379605,,,,5.695247301666749e-05,entmax,52.962744842769396,24.10991516174508,38.01910184487409,3.0784425225953598,0.0,0.0,82.30213951960855
